biglabel,biglabel_link,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,871875,猎杀者匕首（★） | 传说 (久经沙场),★ Huntsman Knife | Lore (Field-Tested),1300,久经沙场,★,隐秘,匕首,猎杀者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,760248,熊刀（★） | 狩猎网格 (战痕累累),★ Ursus Knife | Safari Mesh (Battle-Scarred),669,战痕累累,★,隐秘,匕首,熊刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,773833,海豹短刀（★） | 人工染色 (久经沙场),★ Classic Knife | Stained (Field-Tested),1138.5,久经沙场,★,隐秘,匕首,海豹短刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759511,短剑（★） | 夜色 (久经沙场),★ Stiletto Knife | Night Stripe (Field-Tested),1412,久经沙场,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,777085,骷髅匕首（★） | 人工染色 (破损不堪),★ Skeleton Knife | Stained (Well-Worn),2399.5,破损不堪,★,隐秘,匕首,骷髅匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776595,骷髅匕首（★） | 森林 DDPAT (略有磨损),★ Skeleton Knife | Forest DDPAT (Minimal Wear),1729.3,略有磨损,★,隐秘,匕首,骷髅匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759511,短剑（★） | 夜色 (久经沙场),★ Stiletto Knife | Night Stripe (Field-Tested),1412,久经沙场,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,777085,骷髅匕首（★） | 人工染色 (破损不堪),★ Skeleton Knife | Stained (Well-Worn),2399.5,破损不堪,★,隐秘,匕首,骷髅匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776595,骷髅匕首（★） | 森林 DDPAT (略有磨损),★ Skeleton Knife | Forest DDPAT (Minimal Wear),1729.3,略有磨损,★,隐秘,匕首,骷髅匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769500,锯齿爪刀（★） | 多普勒 (崭新出厂),★ Talon Knife | Doppler (Factory New),6666,崭新出厂,★,隐秘,匕首,锯齿爪刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42504,鲍伊猎刀（★） | 狩猎网格 (久经沙场),★ Bowie Knife | Safari Mesh (Field-Tested),598,久经沙场,★,隐秘,匕首,鲍伊猎刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769527,折刀（★） | 致命紫罗兰 (久经沙场),★ Navaja Knife | Ultraviolet (Field-Tested),567.5,久经沙场,★,隐秘,匕首,折刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,872035,弯刀（★） | 黑色层压板 (破损不堪),★ Falchion Knife | Black Laminate (Well-Worn),709.5,破损不堪,★,隐秘,匕首,弯刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42690,折叠刀（★） | 黑色层压板 (久经沙场),★ Flip Knife | Black Laminate (Field-Tested),1369,久经沙场,★,隐秘,匕首,折叠刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43294,刺刀（★ StatTrak?） | 渐变之色 (崭新出厂),★ StatTrak? Bayonet | Fade (Factory New),5685.99,崭新出厂,★ StatTrak?,隐秘,匕首,刺刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,956634,廓尔喀刀（★） | 北方森林 (久经沙场),★ Kukri Knife | Boreal Forest (Field-Tested),1365,久经沙场,★,隐秘,匕首,weapon_knife_kukri
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,956674,廓尔喀刀（★） | 夜色 (战痕累累),★ Kukri Knife | Night Stripe (Battle-Scarred),1420,战痕累累,★,隐秘,匕首,weapon_knife_kukri
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,956622,廓尔喀刀（★） | 渐变之色 (崭新出厂),★ Kukri Knife | Fade (Factory New),6630,崭新出厂,★,隐秘,匕首,weapon_knife_kukri
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769498,短剑（★） | 虎牙 (崭新出厂),★ Stiletto Knife | Tiger Tooth (Factory New),3128,崭新出厂,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776878,流浪者匕首（★） | 人工染色 (略有磨损),★ Nomad Knife | Stained (Minimal Wear),2061,略有磨损,★,隐秘,匕首,流浪者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42650,弯刀（★） | 外表生锈 (战痕累累),★ Falchion Knife | Rust Coat (Battle-Scarred),665.5,战痕累累,★,隐秘,匕首,弯刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43162,暗影双匕（★）,★ Shadow Daggers,883.5,无涂装,★,隐秘,匕首,暗影双匕
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42469,鲍伊猎刀（★） | 北方森林 (久经沙场),★ Bowie Knife | Boreal Forest (Field-Tested),599,久经沙场,★,隐秘,匕首,鲍伊猎刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42563,蝴蝶刀（★） | 渐变大理石 (崭新出厂),★ Butterfly Knife | Marble Fade (Factory New),14000,崭新出厂,★,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42734,折叠刀（★） | 伽玛多普勒 (崭新出厂),★ Flip Knife | Gamma Doppler (Factory New),4299.5,崭新出厂,★,隐秘,匕首,折叠刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,871917,蝴蝶刀（★） | 澄澈之水 (略有磨损),★ Butterfly Knife | Bright Water (Minimal Wear),6299,略有磨损,★,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776296,系绳匕首（★） | 渐变之色 (崭新出厂),★ Paracord Knife | Fade (Factory New),2800,崭新出厂,★,隐秘,匕首,系绳匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,956702,廓尔喀刀（★） | 深红之网 (战痕累累),★ Kukri Knife | Crimson Web (Battle-Scarred),1940,战痕累累,★,隐秘,匕首,weapon_knife_kukri
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,777042,流浪者匕首（★ StatTrak?） | 北方森林 (久经沙场),★ StatTrak? Nomad Knife | Boreal Forest (Field-Tested),963,久经沙场,★ StatTrak?,隐秘,匕首,流浪者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759512,短剑（★） | 枯焦之色 (久经沙场),★ Stiletto Knife | Scorched (Field-Tested),1300,久经沙场,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43202,暗影双匕（★） | 外表生锈 (破损不堪),★ Shadow Daggers | Rust Coat (Well-Worn),543,破损不堪,★,隐秘,匕首,暗影双匕
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776978,流浪者匕首（★） | 深红之网 (战痕累累),★ Nomad Knife | Crimson Web (Battle-Scarred),1698.46,战痕累累,★,隐秘,匕首,流浪者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,872009,弯刀（★） | 黑色层压板 (略有磨损),★ Falchion Knife | Black Laminate (Minimal Wear),790,略有磨损,★,隐秘,匕首,弯刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759780,短剑（★） | 都市伪装 (战痕累累),★ Stiletto Knife | Urban Masked (Battle-Scarred),1230,战痕累累,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43218,暗影双匕（★） | 人工染色 (略有磨损),★ Shadow Daggers | Stained (Minimal Wear),584,略有磨损,★,隐秘,匕首,暗影双匕
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759518,锯齿爪刀（★） | 渐变之色 (崭新出厂),★ Talon Knife | Fade (Factory New),8400,崭新出厂,★,隐秘,匕首,锯齿爪刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42682,折叠刀（★）,★ Flip Knife,2405,无涂装,★,隐秘,匕首,折叠刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776812,系绳匕首（★） | 表面淬火 (战痕累累),★ Paracord Knife | Case Hardened (Battle-Scarred),938.49,战痕累累,★,隐秘,匕首,系绳匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,872010,蝴蝶刀（★） | 传说 (破损不堪),★ Butterfly Knife | Lore (Well-Worn),6666,破损不堪,★,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776881,骷髅匕首（★） | 表面淬火 (略有磨损),★ Skeleton Knife | Case Hardened (Minimal Wear),4099.99,略有磨损,★,隐秘,匕首,骷髅匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42695,折叠刀（★） | 蓝钢 (久经沙场),★ Flip Knife | Blue Steel (Field-Tested),1576.49,久经沙场,★,隐秘,匕首,折叠刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,872047,蝴蝶刀（★） | 自动化 (破损不堪),★ Butterfly Knife | Autotronic (Well-Worn),8209,破损不堪,★,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769552,锯齿爪刀（★） | 大马士革钢 (崭新出厂),★ Talon Knife | Damascus Steel (Factory New),3010,崭新出厂,★,隐秘,匕首,锯齿爪刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759403,锯齿爪刀（★） | 夜色 (久经沙场),★ Talon Knife | Night Stripe (Field-Tested),1999.5,久经沙场,★,隐秘,匕首,锯齿爪刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42372,刺刀（★） | 澄澈之水 (久经沙场),★ Bayonet | Bright Water (Field-Tested),1760,久经沙场,★,隐秘,匕首,刺刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43418,蝴蝶刀（★ StatTrak?） | 渐变大理石 (崭新出厂),★ StatTrak? Butterfly Knife | Marble Fade (Factory New),13800,崭新出厂,★ StatTrak?,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43418,蝴蝶刀（★ StatTrak?） | 渐变大理石 (崭新出厂),★ StatTrak? Butterfly Knife | Marble Fade (Factory New),13800,崭新出厂,★ StatTrak?,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,773841,海豹短刀（★） | 森林 DDPAT (战痕累累),★ Classic Knife | Forest DDPAT (Battle-Scarred),788,战痕累累,★,隐秘,匕首,海豹短刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,776968,流浪者匕首（★） | 蓝钢 (略有磨损),★ Nomad Knife | Blue Steel (Minimal Wear),2388,略有磨损,★,隐秘,匕首,流浪者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42679,弯刀（★） | 都市伪装 (久经沙场),★ Falchion Knife | Urban Masked (Field-Tested),640,久经沙场,★,隐秘,匕首,弯刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42691,折叠刀（★） | 黑色层压板 (略有磨损),★ Flip Knife | Black Laminate (Minimal Wear),1433.7,略有磨损,★,隐秘,匕首,折叠刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42475,鲍伊猎刀（★） | 表面淬火 (略有磨损),★ Bowie Knife | Case Hardened (Minimal Wear),1748.3,略有磨损,★,隐秘,匕首,鲍伊猎刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,43440,蝴蝶刀（★ StatTrak?） | 都市伪装 (久经沙场),★ StatTrak? Butterfly Knife | Urban Masked (Field-Tested),4150,久经沙场,★ StatTrak?,隐秘,匕首,蝴蝶刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,759452,短剑（★） | 蓝钢 (战痕累累),★ Stiletto Knife | Blue Steel (Battle-Scarred),2089,战痕累累,★,隐秘,匕首,短剑
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,871942,暗影双匕（★） | 自动化 (久经沙场),★ Shadow Daggers | Autotronic (Field-Tested),629.5,久经沙场,★,隐秘,匕首,暗影双匕
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,42680,弯刀（★） | 都市伪装 (略有磨损),★ Falchion Knife | Urban Masked (Minimal Wear),794,略有磨损,★,隐秘,匕首,弯刀
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,872013,猎杀者匕首（★） | 澄澈之水 (略有磨损),★ Huntsman Knife | Bright Water (Minimal Wear),875,略有磨损,★,隐秘,匕首,猎杀者匕首
Knives,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=knife&use_suggestion=0&trigger=undefined_trigger&_=1717722161037,769605,短剑（★） | 大马士革钢 (崭新出厂),★ Stiletto Knife | Damascus Steel (Factory New),2260,崭新出厂,★,隐秘,匕首,短剑
