biglabel,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Knives,43052,M9刺刀（★）,★ M9 Bayonet,8409,0,8,5,10,M9 刺刀
Knives,957798,夜色,★ StatTrak? Kukri Knife | Night Stripe (Battle-Scarred),1549.5,1,10,5,10,weapon_knife_kukri
Knives,42428,屠夫,★ Bayonet | Slaughter (Minimal Wear),3450,4,8,5,10,刺刀
Knives,776905,表面淬火,★ Skeleton Knife | Case Hardened (Well-Worn),2788.5,2,8,5,10,骷髅匕首
Knives,759735,都市伪装,★ StatTrak? Stiletto Knife | Urban Masked (Field-Tested),1325,3,10,5,10,短剑
Knives,43300,自由之手,★ StatTrak? Bayonet | Freehand (Minimal Wear),2220,4,10,5,10,刺刀
Knives,760141,深红之网,★ Ursus Knife | Crimson Web (Battle-Scarred),1294,1,8,5,10,熊刀
Knives,43065,蓝钢,★ M9 Bayonet | Blue Steel (Field-Tested),5100,3,8,5,10,M9 刺刀
Knives,759398,蓝钢,★ Stiletto Knife | Blue Steel (Well-Worn),1999.5,2,8,5,10,短剑
Knives,42757,枯焦之色,★ Flip Knife | Scorched (Field-Tested),995,3,8,5,10,折叠刀
Knives,43065,蓝钢,★ M9 Bayonet | Blue Steel (Field-Tested),5100,3,8,5,10,M9 刺刀
Knives,759398,蓝钢,★ Stiletto Knife | Blue Steel (Well-Worn),1999.5,2,8,5,10,短剑
Knives,42757,枯焦之色,★ Flip Knife | Scorched (Field-Tested),995,3,8,5,10,折叠刀
Knives,759626,夜色,★ Talon Knife | Night Stripe (Battle-Scarred),1788,1,8,5,10,锯齿爪刀
Knives,42357,黑色层压板,★ Bayonet | Black Laminate (Field-Tested),2014.5,3,8,5,10,刺刀
Knives,769517,渐变大理石,★ Talon Knife | Marble Fade (Factory New),5699,5,8,5,10,锯齿爪刀
Knives,42717,大马士革钢,★ Flip Knife | Damascus Steel (Field-Tested),1364.9,3,8,5,10,折叠刀
Knives,871925,澄澈之水,★ Butterfly Knife | Bright Water (Well-Worn),5339.5,2,8,5,10,蝴蝶刀
Knives,776735,枯焦之色,★ Survival Knife | Scorched (Battle-Scarred),559.4,1,8,5,10,求生匕首
Knives,769518,外表生锈,★ Talon Knife | Rust Coat (Battle-Scarred),2199.5,1,8,5,10,锯齿爪刀
Knives,777086,都市伪装,★ Skeleton Knife | Urban Masked (Well-Worn),1736.5,2,8,5,10,骷髅匕首
Knives,42932,外表生锈,★ Huntsman Knife | Rust Coat (Battle-Scarred),699,1,8,5,10,猎杀者匕首
Knives,42543,表面淬火,★ Butterfly Knife | Case Hardened (Field-Tested),6599,3,8,5,10,蝴蝶刀
Knives,956563,森林DDPAT,★ Kukri Knife | Forest DDPAT (Field-Tested),1387,3,8,5,10,weapon_knife_kukri
Knives,776843,森林DDPAT,★ Paracord Knife | Forest DDPAT (Field-Tested),585,3,8,5,10,系绳匕首
Knives,956661,夜色,★ Kukri Knife | Night Stripe (Field-Tested),1498,3,8,5,10,weapon_knife_kukri
Knives,42856,屠夫,★ Gut Knife | Slaughter (Factory New),1300,5,8,5,10,穿肠刀
Knives,43092,多普勒,★ M9 Bayonet | Doppler (Minimal Wear),8500,4,8,5,10,M9 刺刀
Knives,42530,蝴蝶刀（★）,★ Butterfly Knife,12380,0,8,5,10,蝴蝶刀
Knives,956654,深红之网,★ Kukri Knife | Crimson Web (Field-Tested),2828.5,3,8,5,10,weapon_knife_kukri
Knives,42530,蝴蝶刀（★）,★ Butterfly Knife,12380,0,8,5,10,蝴蝶刀
Knives,956654,深红之网,★ Kukri Knife | Crimson Web (Field-Tested),2828.5,3,8,5,10,weapon_knife_kukri
Knives,43138,致命紫罗兰,★ M9 Bayonet | Ultraviolet (Battle-Scarred),3318,1,8,5,10,M9 刺刀
Knives,773738,表面淬火,★ Classic Knife | Case Hardened (Minimal Wear),1890,4,8,5,10,海豹短刀
Knives,871834,黑色层压板,★ Huntsman Knife | Black Laminate (Field-Tested),909,3,8,5,10,猎杀者匕首
Knives,776400,森林DDPAT,★ Survival Knife | Forest DDPAT (Field-Tested),579.5,3,8,5,10,求生匕首
Knives,759528,狩猎网格,★ Ursus Knife | Safari Mesh (Field-Tested),685,3,8,5,10,熊刀
Knives,871910,自动化,★ StatTrak? Shadow Daggers | Autotronic (Field-Tested),666,3,10,5,10,暗影双匕
Knives,956648,表面淬火,★ Kukri Knife | Case Hardened (Field-Tested),2490,3,8,5,10,weapon_knife_kukri
Knives,871993,自动化,★ Falchion Knife | Autotronic (Battle-Scarred),999,1,8,5,10,弯刀
Knives,42398,自由之手,★ Bayonet | Freehand (Factory New),2405,5,8,5,10,刺刀
Knives,43087,大马士革钢,★ M9 Bayonet | Damascus Steel (Factory New),5059.5,5,8,5,10,M9 刺刀
Knives,776872,枯焦之色,★ Skeleton Knife | Scorched (Field-Tested),1800,3,8,5,10,骷髅匕首
Knives,43575,穿肠刀（★StatTrak?）,★ StatTrak? Gut Knife,826,0,10,5,10,穿肠刀
Knives,759409,都市伪装,★ Ursus Knife | Urban Masked (Field-Tested),741.88,3,8,5,10,熊刀
Knives,776752,人工染色,★ Paracord Knife | Stained (Minimal Wear),888,4,8,5,10,系绳匕首
Knives,871961,自由之手,★ Huntsman Knife | Freehand (Field-Tested),829.5,3,8,5,10,猎杀者匕首
Knives,759575,夜色,★ Stiletto Knife | Night Stripe (Well-Worn),1419,2,8,5,10,短剑
Knives,956696,人工染色,★ Kukri Knife | Stained (Minimal Wear),2170,4,8,5,10,weapon_knife_kukri
Knives,42643,森林DDPAT,★ Falchion Knife | Forest DDPAT (Minimal Wear),692.48,4,8,5,10,弯刀
Knives,956696,人工染色,★ Kukri Knife | Stained (Minimal Wear),2170,4,8,5,10,weapon_knife_kukri
Knives,42643,森林DDPAT,★ Falchion Knife | Forest DDPAT (Minimal Wear),692.48,4,8,5,10,弯刀
Knives,43108,传说,★ M9 Bayonet | Lore (Minimal Wear),13599,4,8,5,10,M9 刺刀
Knives,42523,致命紫罗兰,★ Bowie Knife | Ultraviolet (Field-Tested),710,3,8,5,10,鲍伊猎刀
Knives,42380,深红之网,★ Bayonet | Crimson Web (Battle-Scarred),1899.5,1,8,5,10,刺刀
Knives,42364,蓝钢,★ Bayonet | Blue Steel (Well-Worn),2087.48,2,8,5,10,刺刀
Knives,759745,都市伪装,★ Ursus Knife | Urban Masked (Minimal Wear),889,4,8,5,10,熊刀
Knives,871898,黑色层压板,★ Shadow Daggers | Black Laminate (Well-Worn),511.98,2,8,5,10,暗影双匕
Knives,43464,多普勒,★ StatTrak? Falchion Knife | Doppler (Factory New),2948.99,5,10,5,10,弯刀
Knives,43123,枯焦之色,★ M9 Bayonet | Scorched (Battle-Scarred),2930,1,8,5,10,M9 刺刀
Knives,769563,虎牙,★ Talon Knife | Tiger Tooth (Factory New),4440,5,8,5,10,锯齿爪刀
Knives,872049,自由之手,★ StatTrak? Huntsman Knife | Freehand (Field-Tested),909.5,3,10,5,10,猎杀者匕首
Knives,43012,伽玛多普勒,★ Karambit | Gamma Doppler (Minimal Wear),13888,4,8,5,10,爪子刀
Knives,769579,大马士革钢,★ StatTrak? Talon Knife | Damascus Steel (Field-Tested),2670,3,10,5,10,锯齿爪刀
Knives,759458,人工染色,★ Stiletto Knife | Stained (Battle-Scarred),1579.5,1,8,5,10,短剑
Knives,42818,多普勒,★ Gut Knife | Doppler (Factory New),1243,5,8,5,10,穿肠刀
Knives,42520,虎牙,★ Bowie Knife | Tiger Tooth (Factory New),1598,5,8,5,10,鲍伊猎刀
Knives,43043,致命紫罗兰,★ Karambit | Ultraviolet (Battle-Scarred),3998,1,8,5,10,爪子刀
Knives,872024,伽玛多普勒,★ StatTrak? Falchion Knife | Gamma Doppler (Factory New),2800,5,10,5,10,弯刀
Knives,42416,外表生锈,★ Bayonet | Rust Coat (Well-Worn),1630,2,8,5,10,刺刀
Knives,759458,人工染色,★ Stiletto Knife | Stained (Battle-Scarred),1579.5,1,8,5,10,短剑
Knives,42818,多普勒,★ Gut Knife | Doppler (Factory New),1243,5,8,5,10,穿肠刀
Knives,42520,虎牙,★ Bowie Knife | Tiger Tooth (Factory New),1598,5,8,5,10,鲍伊猎刀
Knives,43043,致命紫罗兰,★ Karambit | Ultraviolet (Battle-Scarred),3998,1,8,5,10,爪子刀
Knives,872024,伽玛多普勒,★ StatTrak? Falchion Knife | Gamma Doppler (Factory New),2800,5,10,5,10,弯刀
Knives,42416,外表生锈,★ Bayonet | Rust Coat (Well-Worn),1630,2,8,5,10,刺刀
Knives,42980,澄澈之水,★ Karambit | Bright Water (Factory New),5168.38,5,8,5,10,爪子刀
Knives,773814,都市伪装,★ Classic Knife | Urban Masked (Battle-Scarred),804,1,8,5,10,海豹短刀
Knives,42731,自由之手,★ Flip Knife | Freehand (Field-Tested),1330,3,8,5,10,折叠刀
Knives,42568,噩梦之夜,★ Butterfly Knife | Night (Well-Worn),4840,2,8,5,10,蝴蝶刀
Knives,759462,渐变之色,★ Ursus Knife | Fade (Factory New),3763,5,8,5,10,熊刀
Knives,42760,屠夫,★ Flip Knife | Slaughter (Factory New),2943.5,5,8,5,10,折叠刀
Knives,776826,狩猎网格,★ Nomad Knife | Safari Mesh (Field-Tested),905,3,8,5,10,流浪者匕首
Knives,759509,短剑（★）,★ Stiletto Knife,2629.5,0,8,5,10,短剑
Knives,42389,多普勒,★ Bayonet | Doppler (Factory New),4090,5,8,5,10,刺刀
Knives,759581,屠夫,★ Talon Knife | Slaughter (Factory New),5673.97,5,8,5,10,锯齿爪刀
Knives,42392,渐变之色,★ Bayonet | Fade (Minimal Wear),5700,4,8,5,10,刺刀
Knives,871927,黑色层压板,★ Bowie Knife | Black Laminate (Field-Tested),719.5,3,8,5,10,鲍伊猎刀
Knives,773843,枯焦之色,★ Classic Knife | Scorched (Minimal Wear),930,4,8,5,10,海豹短刀
Knives,872074,澄澈之水,★ StatTrak? Falchion Knife | Bright Water (Field-Tested),795,3,10,5,10,弯刀
Knives,773843,枯焦之色,★ Classic Knife | Scorched (Minimal Wear),930,4,8,5,10,海豹短刀
Knives,872074,澄澈之水,★ StatTrak? Falchion Knife | Bright Water (Field-Tested),795,3,10,5,10,弯刀
Knives,769504,致命紫罗兰,★ Ursus Knife | Ultraviolet (Field-Tested),1073.5,3,8,5,10,熊刀
Knives,769522,致命紫罗兰,★ Stiletto Knife | Ultraviolet (Minimal Wear),2080,4,8,5,10,短剑
Knives,42527,都市伪装,★ Bowie Knife | Urban Masked (Field-Tested),630.89,3,8,5,10,鲍伊猎刀
Knives,776757,屠夫,★ Survival Knife | Slaughter (Minimal Wear),1584,4,8,5,10,求生匕首
Knives,42712,深红之网,★ Flip Knife | Crimson Web (Field-Tested),1887.98,3,8,5,10,折叠刀
Knives,776716,渐变之色,★ Skeleton Knife | Fade (Factory New),10739.5,5,8,5,10,骷髅匕首
Knives,42953,致命紫罗兰,★ Huntsman Knife | Ultraviolet (Field-Tested),769.5,3,8,5,10,猎杀者匕首
Knives,957393,深红之网,★ StatTrak? Kukri Knife | Crimson Web (Battle-Scarred),2126.99,1,10,5,10,weapon_knife_kukri
Knives,43039,人工染色,★ Karambit | Stained (Minimal Wear),5178,4,8,5,10,爪子刀
Knives,769516,外表生锈,★ Stiletto Knife | Rust Coat (Battle-Scarred),1488,1,8,5,10,短剑
Knives,776879,骷髅匕首（★StatTrak?）,★ StatTrak? Skeleton Knife,4950,0,10,5,10,骷髅匕首
Knives,42745,噩梦之夜,★ Flip Knife | Night (Field-Tested),1199,3,8,5,10,折叠刀
Knives,42444,都市伪装,★ Bayonet | Urban Masked (Minimal Wear),1725,4,8,5,10,刺刀
Knives,956607,枯焦之色,★ Kukri Knife | Scorched (Minimal Wear),1700,4,8,5,10,weapon_knife_kukri
Knives,42987,表面淬火,★ Karambit | Case Hardened (Minimal Wear),6888,4,8,5,10,爪子刀
Knives,759513,枯焦之色,★ Stiletto Knife | Scorched (Minimal Wear),1435,4,8,5,10,短剑
Knives,871981,黑色层压板,★ StatTrak? Falchion Knife | Black Laminate (Field-Tested),740,3,10,5,10,弯刀
Knives,872000,澄澈之水,★ Butterfly Knife | Bright Water (Field-Tested),5840,3,8,5,10,蝴蝶刀
Knives,42667,人工染色,★ Falchion Knife | Stained (Field-Tested),839.97,3,8,5,10,弯刀
Knives,759828,屠夫,★ Ursus Knife | Slaughter (Factory New),2355,5,8,5,10,熊刀
Knives,759627,狩猎网格,★ Talon Knife | Safari Mesh (Battle-Scarred),1629,1,8,5,10,锯齿爪刀
Knives,42645,渐变大理石,★ Falchion Knife | Marble Fade (Factory New),1908.99,5,8,5,10,弯刀
Knives,759804,北方森林,★ Stiletto Knife | Boreal Forest (Field-Tested),1227,3,8,5,10,短剑
Knives,43096,森林DDPAT,★ M9 Bayonet | Forest DDPAT (Field-Tested),2988.88,3,8,5,10,M9 刺刀
Knives,43041,虎牙,★ Karambit | Tiger Tooth (Factory New),7900,5,8,5,10,爪子刀
Knives,43435,虎牙,★ StatTrak? Butterfly Knife | Tiger Tooth (Factory New),10785.49,5,10,5,10,蝴蝶刀
Knives,773802,森林DDPAT,★ Classic Knife | Forest DDPAT (Minimal Wear),849,4,8,5,10,海豹短刀
Knives,872021,澄澈之水,★ Falchion Knife | Bright Water (Minimal Wear),844,4,8,5,10,弯刀
Knives,956673,枯焦之色,★ Kukri Knife | Scorched (Battle-Scarred),1379.5,1,8,5,10,weapon_knife_kukri
Knives,43139,致命紫罗兰,★ M9 Bayonet | Ultraviolet (Field-Tested),3698,3,8,5,10,M9 刺刀
Knives,776770,都市伪装,★ Skeleton Knife | Urban Masked (Battle-Scarred),1570,1,8,5,10,骷髅匕首
Knives,872148,黑色层压板,★ StatTrak? Bowie Knife | Black Laminate (Field-Tested),869,3,10,5,10,鲍伊猎刀
Knives,42439,致命紫罗兰,★ Bayonet | Ultraviolet (Minimal Wear),2278,4,8,5,10,刺刀
Knives,43664,大马士革钢,★ StatTrak? Huntsman Knife | Damascus Steel (Factory New),1620,5,10,5,10,猎杀者匕首
Knives,761818,渐变之色,★ StatTrak? Stiletto Knife | Fade (Factory New),5300,5,10,5,10,短剑
Knives,42545,表面淬火,★ Butterfly Knife | Case Hardened (Well-Worn),5786.5,2,8,5,10,蝴蝶刀
Knives,43415,森林DDPAT,★ StatTrak? Butterfly Knife | Forest DDPAT (Field-Tested),4150,3,10,5,10,蝴蝶刀
Knives,42739,传说,★ Flip Knife | Lore (Minimal Wear),2574.5,4,8,5,10,折叠刀
Knives,761818,渐变之色,★ StatTrak? Stiletto Knife | Fade (Factory New),5300,5,10,5,10,短剑
Knives,42545,表面淬火,★ Butterfly Knife | Case Hardened (Well-Worn),5786.5,2,8,5,10,蝴蝶刀
Knives,43415,森林DDPAT,★ StatTrak? Butterfly Knife | Forest DDPAT (Field-Tested),4150,3,10,5,10,蝴蝶刀
Knives,42739,传说,★ Flip Knife | Lore (Minimal Wear),2574.5,4,8,5,10,折叠刀
Knives,777037,人工染色,★ Nomad Knife | Stained (Battle-Scarred),1492.5,1,8,5,10,流浪者匕首
Knives,42969,黑色层压板,★ Karambit | Black Laminate (Minimal Wear),6393,4,8,5,10,爪子刀
Knives,42983,澄澈之水,★ Karambit | Bright Water (Well-Worn),3977,2,8,5,10,爪子刀
Knives,775719,蓝钢,★ Skeleton Knife | Blue Steel (Well-Worn),3048.99,2,8,5,10,骷髅匕首
Knives,42722,渐变之色,★ Flip Knife | Fade (Factory New),4679.99,5,8,5,10,折叠刀
Knives,43805,渐变之色,★ StatTrak? M9 Bayonet | Fade (Factory New),12249,5,10,5,10,M9 刺刀
Knives,43062,黑色层压板,★ M9 Bayonet | Black Laminate (Well-Worn),5128.5,2,8,5,10,M9 刺刀
Knives,43089,大马士革钢,★ M9 Bayonet | Damascus Steel (Minimal Wear),4680,4,8,5,10,M9 刺刀
Knives,776836,屠夫,★ Nomad Knife | Slaughter (Factory New),3708,5,8,5,10,流浪者匕首
Knives,759389,屠夫,★ Navaja Knife | Slaughter (Factory New),1049.5,5,8,5,10,折刀
Knives,759394,北方森林,★ StatTrak? Stiletto Knife | Boreal Forest (Field-Tested),1157,3,10,5,10,短剑
Knives,42546,深红之网,★ Butterfly Knife | Crimson Web (Battle-Scarred),5138,1,8,5,10,蝴蝶刀
Knives,769534,大马士革钢,★ Ursus Knife | Damascus Steel (Minimal Wear),1022.9,4,8,5,10,熊刀
Knives,43736,森林DDPAT,★ StatTrak? Karambit | Forest DDPAT (Field-Tested),3313,3,10,5,10,爪子刀
Knives,759739,人工染色,★ Stiletto Knife | Stained (Well-Worn),1625.5,2,8,5,10,短剑
Knives,871951,自动化,★ Butterfly Knife | Autotronic (Minimal Wear),10894.5,4,8,5,10,蝴蝶刀
Knives,773800,都市伪装,★ Classic Knife | Urban Masked (Minimal Wear),899,4,8,5,10,海豹短刀
Knives,776850,流浪者匕首（★StatTrak?）,★ StatTrak? Nomad Knife,2828.8,0,10,5,10,流浪者匕首
Knives,773733,蓝钢,★ Classic Knife | Blue Steel (Field-Tested),1390,3,8,5,10,海豹短刀
Knives,776175,森林DDPAT,★ Nomad Knife | Forest DDPAT (Field-Tested),923,3,8,5,10,流浪者匕首
Knives,42747,噩梦之夜,★ Flip Knife | Night (Well-Worn),1149.99,2,8,5,10,折叠刀
Knives,773671,深红之网,★ StatTrak? Classic Knife | Crimson Web (Minimal Wear),2598.5,4,10,5,10,海豹短刀
Knives,42867,致命紫罗兰,★ Gut Knife | Ultraviolet (Field-Tested),593.5,3,8,5,10,穿肠刀
Knives,957372,都市伪装,★ Kukri Knife | Urban Masked (Factory New),3687,5,8,5,10,weapon_knife_kukri
Knives,43069,北方森林,★ M9 Bayonet | Boreal Forest (Field-Tested),3030,3,8,5,10,M9 刺刀
Knives,43195,渐变大理石,★ Shadow Daggers | Marble Fade (Factory New),1034.99,5,8,5,10,暗影双匕
Knives,776483,人工染色,★ Paracord Knife | Stained (Field-Tested),783.5,3,8,5,10,系绳匕首
Knives,42381,深红之网,★ Bayonet | Crimson Web (Field-Tested),1990,3,8,5,10,刺刀
Knives,776780,狩猎网格,★ Skeleton Knife | Safari Mesh (Field-Tested),1518.45,3,8,5,10,骷髅匕首
Knives,43192,森林DDPAT,★ Shadow Daggers | Forest DDPAT (Field-Tested),501,3,8,5,10,暗影双匕
Knives,871992,澄澈之水,★ Butterfly Knife | Bright Water (Factory New),6787.5,5,8,5,10,蝴蝶刀
Knives,759808,人工染色,★ Talon Knife | Stained (Factory New),2988,5,8,5,10,锯齿爪刀
Knives,42593,都市伪装,★ Butterfly Knife | Urban Masked (Battle-Scarred),4095,1,8,5,10,蝴蝶刀
Knives,871978,澄澈之水,★ Huntsman Knife | Bright Water (Field-Tested),773.77,3,8,5,10,猎杀者匕首
Knives,43778,自动化,★ StatTrak? M9 Bayonet | Autotronic (Minimal Wear),8000,4,10,5,10,M9 刺刀
Knives,776798,屠夫,★ Skeleton Knife | Slaughter (Minimal Wear),5479.5,4,8,5,10,骷髅匕首
Knives,871978,澄澈之水,★ Huntsman Knife | Bright Water (Field-Tested),773.77,3,8,5,10,猎杀者匕首
Knives,43778,自动化,★ StatTrak? M9 Bayonet | Autotronic (Minimal Wear),8000,4,10,5,10,M9 刺刀
Knives,776798,屠夫,★ Skeleton Knife | Slaughter (Minimal Wear),5479.5,4,8,5,10,骷髅匕首
Knives,769582,外表生锈,★ Ursus Knife | Rust Coat (Well-Worn),820,2,8,5,10,熊刀
Knives,43104,伽玛多普勒,★ M9 Bayonet | Gamma Doppler (Factory New),12449.5,5,8,5,10,M9 刺刀
Knives,43818,渐变大理石,★ StatTrak? M9 Bayonet | Marble Fade (Factory New),8627,5,10,5,10,M9 刺刀
Knives,42649,噩梦之夜,★ Falchion Knife | Night (Well-Worn),688,2,8,5,10,弯刀
Knives,871838,黑色层压板,★ Butterfly Knife | Black Laminate (Battle-Scarred),6463.5,1,8,5,10,蝴蝶刀
Knives,42958,都市伪装,★ Huntsman Knife | Urban Masked (Field-Tested),714.5,3,8,5,10,猎杀者匕首
Knives,776141,深红之网,★ Paracord Knife | Crimson Web (Minimal Wear),1935.5,4,8,5,10,系绳匕首
Knives,776640,北方森林,★ Skeleton Knife | Boreal Forest (Field-Tested),1570,3,8,5,10,骷髅匕首
Knives,769502,致命紫罗兰,★ Talon Knife | Ultraviolet (Field-Tested),2305,3,8,5,10,锯齿爪刀
Knives,43143,都市伪装,★ M9 Bayonet | Urban Masked (Field-Tested),2975,3,8,5,10,M9 刺刀
Knives,42361,蓝钢,★ Bayonet | Blue Steel (Factory New),3549.5,5,8,5,10,刺刀
Knives,42400,自由之手,★ Bayonet | Freehand (Minimal Wear),2234,4,8,5,10,刺刀
Knives,43795,表面淬火,★ StatTrak? M9 Bayonet | Case Hardened (Well-Worn),4150,2,10,5,10,M9 刺刀
Knives,759586,森林DDPAT,★ Ursus Knife | Forest DDPAT (Field-Tested),709.5,3,8,5,10,熊刀
Knives,871702,自动化,★ Bowie Knife | Autotronic (Minimal Wear),1249.5,4,8,5,10,鲍伊猎刀
Knives,43746,渐变大理石,★ StatTrak? Karambit | Marble Fade (Factory New),10100,5,10,5,10,爪子刀
Knives,42978,北方森林,★ Karambit | Boreal Forest (Minimal Wear),3900,4,8,5,10,爪子刀
Knives,871702,自动化,★ Bowie Knife | Autotronic (Minimal Wear),1249.5,4,8,5,10,鲍伊猎刀
Knives,43746,渐变大理石,★ StatTrak? Karambit | Marble Fade (Factory New),10100,5,10,5,10,爪子刀
Knives,42978,北方森林,★ Karambit | Boreal Forest (Minimal Wear),3900,4,8,5,10,爪子刀
Knives,759623,北方森林,★ Talon Knife | Boreal Forest (Field-Tested),1728,3,8,5,10,锯齿爪刀
Knives,776824,北方森林,★ Paracord Knife | Boreal Forest (Battle-Scarred),555.99,1,8,5,10,系绳匕首
Knives,42427,屠夫,★ Bayonet | Slaughter (Field-Tested),2976,3,8,5,10,刺刀
Knives,42591,致命紫罗兰,★ Butterfly Knife | Ultraviolet (Minimal Wear),7400,4,8,5,10,蝴蝶刀
Knives,42616,蓝钢,★ Falchion Knife | Blue Steel (Minimal Wear),1196,4,8,5,10,弯刀
Knives,43077,表面淬火,★ M9 Bayonet | Case Hardened (Battle-Scarred),4169.5,1,8,5,10,M9 刺刀
Knives,42387,大马士革钢,★ Bayonet | Damascus Steel (Minimal Wear),2148.5,4,8,5,10,刺刀
Knives,42355,黑色层压板,★ Bayonet | Black Laminate (Battle-Scarred),1920,1,8,5,10,刺刀
Knives,776673,枯焦之色,★ Survival Knife | Scorched (Field-Tested),593.5,3,8,5,10,求生匕首
Knives,42947,人工染色,★ Huntsman Knife | Stained (Field-Tested),1011,3,8,5,10,猎杀者匕首
Knives,776837,人工染色,★ Nomad Knife | Stained (Well-Worn),1629.2,2,8,5,10,流浪者匕首
Knives,769496,致命紫罗兰,★ Navaja Knife | Ultraviolet (Minimal Wear),650,4,8,5,10,折刀
Knives,42553,大马士革钢,★ Butterfly Knife | Damascus Steel (Minimal Wear),7160,4,8,5,10,蝴蝶刀
Knives,42965,自动化,★ Karambit | Autotronic (Minimal Wear),9200,4,8,5,10,爪子刀
Knives,769474,多普勒,★ Stiletto Knife | Doppler (Factory New),4299,5,8,5,10,短剑
